,TRADING_DATE,DELIVERY_DATE,MEAN
3891,2021-10-16,2021-10-01,59.44
3892,2021-10-16,2021-11-01,59.44
3893,2021-10-16,2021-12-01,59.44
3894,2021-10-15,2022-01-01,59.79
3895,2021-10-15,2021-11-01,59.44
3896,2021-10-15,2021-10-01,59.44
3897,2021-10-15,2021-12-01,59.44
3898,2021-10-14,2022-01-01,61.79
3899,2021-10-14,2021-12-01,61.44
3900,2021-10-14,2021-11-01,61.44
3901,2021-10-14,2021-10-01,61.44
3902,2021-10-13,2021-12-01,59.07
3903,2021-10-13,2022-01-01,59.45
3904,2021-10-13,2021-10-01,59.07
3905,2021-10-13,2021-11-01,59.07
3906,2021-10-12,2021-11-01,58.93
3907,2021-10-12,2022-01-01,59.34
3908,2021-10-12,2021-12-01,58.93
3909,2021-10-12,2021-10-01,58.93
3910,2021-10-11,2021-10-01,59.15
3911,2021-10-11,2021-12-01,59.15
3912,2021-10-11,2022-01-01,59.58
3913,2021-10-11,2021-11-01,59.15
3914,2021-10-10,2021-10-01,58.33
3915,2021-10-10,2021-11-01,58.33
3916,2021-10-10,2021-12-01,58.33
3917,2021-10-10,2022-01-01,58.76
3918,2021-10-09,2022-01-01,58.76
3919,2021-10-09,2021-10-01,58.33
3920,2021-10-09,2021-11-01,58.33
3921,2021-10-09,2021-12-01,58.33
3922,2021-10-08,2021-10-01,58.33
3923,2021-10-08,2021-11-01,58.33
3924,2021-10-08,2021-12-01,58.33
3925,2021-10-08,2022-01-01,58.76
3926,2021-10-07,2021-10-01,60.37
3927,2021-10-07,2021-11-01,60.37
3928,2021-10-07,2022-01-01,60.81
3929,2021-10-07,2021-12-01,60.37
3930,2021-10-06,2021-10-01,59.12
3931,2021-10-06,2021-11-01,59.12
3932,2021-10-06,2021-12-01,59.12
3933,2021-10-06,2022-01-01,59.58
3934,2021-10-05,2021-10-01,64.72
3935,2021-10-05,2021-11-01,64.72
3936,2021-10-05,2021-12-01,64.72
3937,2021-10-05,2022-01-01,65.16
3938,2021-10-05,2021-09-01,64.72
3939,2021-10-04,2021-11-01,63.4
3940,2021-10-04,2021-12-01,63.4
3941,2021-10-04,2022-01-01,63.82
3942,2021-10-04,2021-09-01,63.4
3943,2021-10-04,2021-10-01,63.4
3944,2021-10-03,2021-12-01,62.04
3945,2021-10-03,2022-01-01,62.45
3946,2021-10-03,2021-09-01,62.04
3947,2021-10-03,2021-10-01,62.04
3948,2021-10-03,2021-11-01,62.04
3949,2021-10-02,2021-10-01,62.04
3950,2021-10-02,2021-09-01,62.04
3951,2021-10-02,2022-01-01,62.45
3952,2021-10-02,2021-12-01,62.04
3953,2021-10-02,2021-11-01,62.04
3954,2021-10-01,2022-01-01,62.45
3955,2021-10-01,2021-11-01,62.04
3956,2021-10-01,2021-12-01,62.04
3957,2021-10-01,2021-10-01,62.04
3958,2021-10-01,2021-09-01,62.04
3959,2021-09-30,2021-12-01,61.74
3960,2021-09-30,2021-11-01,61.74
3961,2021-09-30,2022-01-01,62.16
3962,2021-09-30,2021-10-01,61.74
3963,2021-09-30,2021-09-01,61.74
3964,2021-09-29,2021-09-01,62.88
3965,2021-09-29,2022-01-01,63.28
3966,2021-09-29,2021-12-01,62.88
3967,2021-09-29,2021-11-01,62.88
3968,2021-09-29,2021-10-01,62.88
3969,2021-09-28,2021-09-01,61.92
3970,2021-09-28,2022-01-01,62.29
3971,2021-09-28,2021-12-01,61.92
3972,2021-09-28,2021-11-01,61.92
3973,2021-09-28,2021-10-01,61.92
3974,2021-09-27,2021-09-01,64.37
3975,2021-09-27,2022-01-01,64.72
3976,2021-09-27,2021-12-01,64.37
3977,2021-09-27,2021-11-01,64.37
3978,2021-09-27,2021-10-01,64.37
3979,2021-09-26,2021-09-01,62.94
3980,2021-09-26,2022-01-01,63.29
3981,2021-09-26,2021-12-01,62.94
3982,2021-09-26,2021-11-01,62.94
3983,2021-09-26,2021-10-01,62.94
3984,2021-09-25,2021-11-01,62.94
3985,2021-09-25,2022-01-01,63.29
3986,2021-09-25,2021-12-01,62.94
3987,2021-09-25,2021-10-01,62.94
3988,2021-09-25,2021-09-01,62.94
3989,2021-09-24,2022-01-01,63.29
3990,2021-09-24,2021-12-01,62.94
3991,2021-09-24,2021-11-01,62.94
3992,2021-09-24,2021-10-01,62.94
3993,2021-09-24,2021-09-01,62.94
3994,2021-09-23,2021-12-01,60.54
3995,2021-09-23,2021-11-01,60.54
3996,2021-09-23,2021-10-01,60.54
3997,2021-09-23,2021-09-01,60.54
3998,2021-09-22,2021-12-01,60.6
3999,2021-09-22,2021-11-01,60.6
4000,2021-09-22,2021-10-01,60.6
4001,2021-09-22,2021-09-01,60.6
4002,2021-09-21,2021-10-01,60.16
4003,2021-09-21,2021-09-01,60.16
4004,2021-09-21,2021-12-01,60.16
4005,2021-09-21,2021-11-01,60.16
4006,2021-09-20,2021-10-01,60.68
4007,2021-09-20,2021-09-01,60.68
4008,2021-09-20,2021-12-01,60.68
4009,2021-09-20,2021-11-01,60.68
4010,2021-09-19,2021-10-01,59.48
4011,2021-09-19,2021-09-01,59.48
4012,2021-09-19,2021-12-01,59.48
4013,2021-09-19,2021-11-01,59.48
4014,2021-09-18,2021-10-01,59.48
4015,2021-09-18,2021-09-01,59.48
4016,2021-09-18,2021-12-01,59.48
4017,2021-09-18,2021-11-01,59.48
4018,2021-09-17,2021-10-01,59.48
4019,2021-09-17,2021-09-01,59.48
4020,2021-09-17,2021-12-01,59.48
4021,2021-09-17,2021-11-01,59.48
4022,2021-09-16,2021-10-01,59.31
4023,2021-09-16,2021-09-01,59.31
4024,2021-09-16,2021-12-01,59.31
4025,2021-09-16,2021-11-01,59.31
4026,2021-09-15,2021-10-01,59.86
4027,2021-09-15,2021-09-01,59.86
4028,2021-09-15,2021-12-01,59.86
4029,2021-09-15,2021-11-01,59.86
4030,2021-09-14,2021-09-01,59.85
4031,2021-09-14,2021-12-01,59.85
4032,2021-09-14,2021-11-01,59.85
4033,2021-09-14,2021-10-01,59.85
4034,2021-09-13,2021-12-01,61.07
4035,2021-09-13,2021-09-01,61.07
4036,2021-09-13,2021-10-01,61.07
4037,2021-09-13,2021-11-01,61.07
4038,2021-09-12,2021-12-01,60.92
4039,2021-09-12,2021-11-01,60.92
4040,2021-09-12,2021-10-01,60.92
4041,2021-09-12,2021-09-01,60.92
4042,2021-09-11,2021-12-01,60.92
4043,2021-09-11,2021-11-01,60.92
4044,2021-09-11,2021-10-01,60.92
4045,2021-09-11,2021-09-01,60.92
4046,2021-09-10,2021-12-01,60.92
4047,2021-09-10,2021-11-01,60.92
4048,2021-09-10,2021-10-01,60.92
4049,2021-09-10,2021-09-01,60.92
4050,2021-09-09,2021-12-01,62.75
4051,2021-09-09,2021-09-01,62.75
4052,2021-09-09,2021-10-01,62.75
4053,2021-09-09,2021-11-01,62.75
4054,2021-09-08,2021-09-01,62.45
4055,2021-09-08,2021-12-01,62.45
4056,2021-09-08,2021-11-01,62.45
4057,2021-09-08,2021-10-01,62.45
4058,2021-09-07,2021-09-01,61.99
4059,2021-09-07,2021-12-01,61.99
4060,2021-09-07,2021-11-01,61.99
4061,2021-09-07,2021-10-01,61.99
4062,2021-09-06,2021-09-01,62.31
4063,2021-09-06,2021-12-01,62.31
4064,2021-09-06,2021-11-01,62.31
4065,2021-09-06,2021-10-01,62.31
4066,2021-09-05,2021-12-01,61.32
4067,2021-09-05,2021-09-01,61.32
4068,2021-09-05,2021-10-01,61.32
4069,2021-09-05,2021-11-01,61.32
4070,2021-09-04,2021-09-01,61.32
4071,2021-09-04,2021-11-01,61.32
4072,2021-09-04,2021-12-01,61.32
4073,2021-09-04,2021-10-01,61.32
4074,2021-09-04,2021-08-01,61.32
4075,2021-09-03,2021-09-01,61.32
4076,2021-09-03,2021-11-01,61.32
4077,2021-09-03,2021-12-01,61.32
4078,2021-09-03,2021-10-01,61.32
4079,2021-09-03,2021-08-01,61.32
4080,2021-09-02,2021-09-01,61.52
4081,2021-09-02,2021-11-01,61.52
4082,2021-09-02,2021-12-01,61.52
4083,2021-09-02,2021-10-01,61.52
4084,2021-09-02,2021-08-01,61.52
4085,2021-09-01,2021-09-01,60.12
4086,2021-09-01,2021-11-01,60.12
4087,2021-09-01,2021-12-01,60.12
4088,2021-09-01,2021-10-01,60.12
4089,2021-09-01,2021-08-01,60.12
4090,2021-08-31,2021-09-01,60.76
4091,2021-08-31,2021-11-01,60.76
4092,2021-08-31,2021-12-01,60.76
4093,2021-08-31,2021-10-01,60.76
4094,2021-08-31,2021-08-01,60.76
4095,2021-08-30,2021-08-01,60.76
4096,2021-08-30,2021-09-01,60.76
4097,2021-08-30,2021-10-01,60.76
4098,2021-08-30,2021-11-01,60.76
4099,2021-08-30,2021-12-01,60.76
4100,2021-08-29,2021-10-01,59.0
4101,2021-08-29,2021-11-01,59.0
4102,2021-08-29,2021-12-01,59.0
4103,2021-08-29,2021-08-01,59.0
4104,2021-08-29,2021-09-01,59.0
4105,2021-08-28,2021-10-01,59.0
4106,2021-08-28,2021-11-01,59.0
4107,2021-08-28,2021-12-01,59.0
4108,2021-08-28,2021-08-01,59.0
4109,2021-08-28,2021-09-01,59.0
4110,2021-08-27,2021-10-01,59.0
4111,2021-08-27,2021-11-01,59.0
4112,2021-08-27,2021-12-01,59.0
4113,2021-08-27,2021-08-01,59.0
4114,2021-08-27,2021-09-01,59.0
4115,2021-08-26,2021-09-01,56.86
4116,2021-08-26,2021-10-01,56.86
4117,2021-08-26,2021-11-01,56.86
4118,2021-08-26,2021-12-01,56.86
4119,2021-08-26,2021-08-01,56.86
4120,2021-08-25,2021-09-01,56.54
4121,2021-08-25,2021-10-01,56.54
4122,2021-08-25,2021-11-01,56.54
4123,2021-08-25,2021-12-01,56.54
4124,2021-08-25,2021-08-01,56.54
4125,2021-08-24,2021-11-01,56.64
4126,2021-08-24,2021-10-01,56.64
4127,2021-08-24,2021-09-01,56.64
4128,2021-08-24,2021-08-01,56.64
4129,2021-08-24,2021-12-01,56.64
4130,2021-08-23,2021-11-01,55.34
4131,2021-08-23,2021-10-01,55.34
4132,2021-08-23,2021-09-01,55.34
4133,2021-08-23,2021-08-01,55.34
4134,2021-08-22,2021-11-01,54.38
4135,2021-08-22,2021-10-01,54.38
4136,2021-08-22,2021-09-01,54.38
4137,2021-08-22,2021-08-01,54.38
4138,2021-08-21,2021-09-01,54.38
4139,2021-08-21,2021-11-01,54.38
4140,2021-08-21,2021-10-01,54.38
4141,2021-08-21,2021-08-01,54.38
4142,2021-08-20,2021-10-01,54.38
4143,2021-08-20,2021-08-01,54.38
4144,2021-08-20,2021-09-01,54.38
4145,2021-08-20,2021-11-01,54.38
4146,2021-08-19,2021-11-01,53.5
4147,2021-08-19,2021-10-01,53.5
4148,2021-08-19,2021-09-01,53.5
4149,2021-08-19,2021-08-01,53.5
4150,2021-08-18,2021-11-01,57.13
4151,2021-08-18,2021-10-01,57.13
4152,2021-08-18,2021-09-01,57.13
4153,2021-08-18,2021-08-01,57.13
4154,2021-08-17,2021-11-01,57.23
4155,2021-08-17,2021-10-01,57.23
4156,2021-08-17,2021-09-01,57.23
4157,2021-08-17,2021-08-01,57.23
4158,2021-08-16,2021-10-01,58.16
4159,2021-08-16,2021-11-01,58.16
4160,2021-08-16,2021-09-01,58.16
4161,2021-08-16,2021-08-01,58.16
4162,2021-08-15,2021-10-01,55.38
4163,2021-08-15,2021-11-01,55.38
4164,2021-08-15,2021-08-01,55.38
4165,2021-08-15,2021-09-01,55.38
4166,2021-08-14,2021-09-01,55.38
4167,2021-08-14,2021-11-01,55.38
4168,2021-08-14,2021-10-01,55.38
4169,2021-08-14,2021-08-01,55.38
4170,2021-08-13,2021-08-01,55.38
4171,2021-08-13,2021-10-01,55.38
4172,2021-08-13,2021-11-01,55.38
4173,2021-08-13,2021-09-01,55.38
4174,2021-08-12,2021-08-01,56.26
4175,2021-08-12,2021-10-01,56.26
4176,2021-08-12,2021-11-01,56.26
4177,2021-08-12,2021-09-01,56.26
4178,2021-08-11,2021-08-01,57.78
4179,2021-08-11,2021-10-01,57.78
4180,2021-08-11,2021-11-01,57.78
4181,2021-08-11,2021-09-01,57.78
4182,2021-08-10,2021-09-01,57.41
4183,2021-08-10,2021-10-01,57.41
4184,2021-08-10,2021-11-01,57.41
4185,2021-08-10,2021-08-01,57.41
4186,2021-08-09,2021-08-01,56.62
4187,2021-08-09,2021-09-01,56.62
4188,2021-08-09,2021-10-01,56.62
4189,2021-08-09,2021-11-01,56.62
4190,2021-08-08,2021-08-01,56.66
4191,2021-08-08,2021-09-01,56.66
4192,2021-08-08,2021-10-01,56.66
4193,2021-08-08,2021-11-01,56.66
4194,2021-08-07,2021-09-01,56.66
4195,2021-08-07,2021-10-01,56.66
4196,2021-08-07,2021-11-01,56.66
4197,2021-08-07,2021-08-01,56.66
4198,2021-08-06,2021-09-01,56.66
4199,2021-08-06,2021-10-01,56.66
4200,2021-08-06,2021-11-01,56.66
4201,2021-08-06,2021-08-01,56.66
4202,2021-08-05,2021-08-01,55.98
4203,2021-08-05,2021-09-01,55.98
4204,2021-08-05,2021-11-01,55.98
4205,2021-08-05,2021-10-01,55.98
4206,2021-08-04,2021-08-01,55.46
4207,2021-08-04,2021-09-01,55.46
4208,2021-08-04,2021-10-01,55.46
4209,2021-08-04,2021-11-01,55.46
4210,2021-08-04,2021-07-01,55.46
4211,2021-08-03,2021-09-01,54.19
4212,2021-08-03,2021-10-01,54.19
4213,2021-08-03,2021-11-01,54.19
4214,2021-08-03,2021-07-01,54.19
4215,2021-08-03,2021-08-01,54.19
4216,2021-08-02,2021-10-01,54.43
4217,2021-08-02,2021-11-01,54.43
4218,2021-08-02,2021-09-01,54.43
4219,2021-08-02,2021-08-01,54.43
4220,2021-08-02,2021-07-01,54.43
4221,2021-08-01,2021-11-01,53.33
4222,2021-08-01,2021-08-01,53.33
4223,2021-08-01,2021-10-01,53.33
4224,2021-08-01,2021-09-01,53.33
4225,2021-08-01,2021-07-01,53.33
4226,2021-07-31,2021-09-01,53.33
4227,2021-07-31,2021-07-01,53.33
4228,2021-07-31,2021-08-01,53.33
4229,2021-07-31,2021-11-01,53.33
4230,2021-07-31,2021-10-01,53.33
4231,2021-07-30,2021-08-01,53.33
4232,2021-07-30,2021-07-01,53.33
4233,2021-07-30,2021-11-01,53.33
4234,2021-07-30,2021-10-01,53.33
4235,2021-07-30,2021-09-01,53.33
4236,2021-07-29,2021-08-01,54.05
4237,2021-07-29,2021-07-01,54.05
4238,2021-07-29,2021-11-01,54.05
